WARNING (------): DXF version not recognised or not release 12-15.
   c1=(-6733,46156), c2=(-8374,45856), c3=(-10016,45557), cs=98.3ø, cm=100.3ø, ce=102.4ø, pt=(-8340,45893), d=50
LINEARISING DONE. c3=(-10016,45557) cs=102.4ø (end=102.4)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(892108,576459), r=1539, sa=102.4ø, ea=150.6ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-330,1503) max=7
   c1=(-330,1503), c2=(-835,1129), c3=(-1341,756), cs=102.4ø, cm=126.5ø, ce=150.6ø, pt=(-915,1237), d=134
   c1=(-330,1503), c2=(-622,1370), c3=(-915,1237), cs=102.4ø, cm=114.4ø, ce=126.5ø, pt=(-636,1402), d=34
   c1=(-330,1503), c2=(-483,1452), c3=(-636,1402), cs=102.4ø, cm=108.4ø, ce=114.4ø, pt=(-486,1460), d=8
   c1=(-330,1503), c2=(-408,1481), c3=(-486,1460), cs=102.4ø, cm=105.4ø, ce=108.4ø, pt=(-409,1484), d=3
LINEARISING DONE. c3=(-486,1460) cs=108.4ø (end=150.6)
LINEARISING: c1=(-486,1460) max=7
   c1=(-486,1460), c2=(-913,1108), c3=(-1341,756), cs=108.4ø, cm=129.5ø, ce=150.6ø, pt=(-979,1188), d=103
   c1=(-486,1460), c2=(-732,1324), c3=(-979,1188), cs=108.4ø, cm=118.9ø, ce=129.5ø, pt=(-744,1347), d=25
   c1=(-486,1460), c2=(-615,1403), c3=(-744,1347), cs=108.4ø, cm=113.6ø, ce=118.9ø, pt=(-616,1410), d=7
LINEARISING DONE. c3=(-744,1347) cs=118.9ø (end=150.6)
LINEARISING: c1=(-744,1347) max=7
   c1=(-744,1347), c2=(-1042,1051), c3=(-1341,756), cs=118.9ø, cm=134.7ø, ce=150.6ø, pt=(-1083,1094), d=59
   c1=(-744,1347), c2=(-913,1220), c3=(-1083,1094), cs=118.9ø, cm=126.8ø, ce=134.7ø, pt=(-922,1232), d=15
   c1=(-744,1347), c2=(-833,1289), c3=(-922,1232), cs=118.9ø, cm=122.8ø, ce=126.8ø, pt=(-834,1294), d=5
LINEARISING DONE. c3=(-922,1232) cs=126.8ø (end=150.6)
LINEARISING: c1=(-922,1232) max=7
   c1=(-922,1232), c2=(-1131,994), c3=(-1341,756), cs=126.8ø, cm=138.7ø, ce=150.6ø, pt=(-1156,1016), d=33
   c1=(-922,1232), c2=(-1039,1124), c3=(-1156,1016), cs=126.8ø, cm=132.7ø, ce=138.7ø, pt=(-1044,1131), d=8
   c1=(-922,1232), c2=(-983,1181), c3=(-1044,1131), cs=126.8ø, cm=129.7ø, ce=132.7ø, pt=(-983,1184), d=3
LINEARISING DONE. c3=(-1044,1131) cs=132.7ø (end=150.6)
LINEARISING: c1=(-1044,1131) max=7
   c1=(-1044,1131), c2=(-1192,943), c3=(-1341,756), cs=132.7ø, cm=141.6ø, ce=150.6ø, pt=(-1206,956), d=19
   c1=(-1044,1131), c2=(-1125,1043), c3=(-1206,956), cs=132.7ø, cm=137.1ø, ce=141.6ø, pt=(-1127,1048), d=5
LINEARISING DONE. c3=(-1206,956) cs=141.6ø (end=150.6)
LINEARISING: c1=(-1206,956) max=7
   c1=(-1206,956), c2=(-1273,856), c3=(-1341,756), cs=141.6ø, cm=146.1ø, ce=150.6ø, pt=(-1277,858), d=4
LINEARISING DONE. c3=(-1341,756) cs=150.6ø (end=150.6)
EXPORT ARC: Arc linearised to 8 points.
EXPORT ARC: Unmapped arc: o=(904034,631716), r=138956, sa=267.6ø, ea=270.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-5819,-138834) max=694
   c1=(-5819,-138834), c2=(-2909,-138895), c3=(0,-138956), cs=267.6ø, cm=268.8ø, ce=270.0ø, pt=(-2910,-138926), d=31
LINEARISING DONE. c3=(0,-138956) cs=270.0ø (end=270.0)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(901214,563780), r=70962, sa=263.7ø, ea=267.6ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-7787,-70533) max=354
   c1=(-7787,-70533), c2=(-5379,-70716), c3=(-2972,-70900), cs=263.7ø, cm=265.6ø, ce=267.6ø, pt=(-5444,-70753), d=74
LINEARISING DONE. c3=(-2972,-70900) cs=267.6ø (end=267.6)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(902926,579265), r=86541, sa=261.1ø, ea=263.7ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-13389,-85499) max=432
   c1=(-13389,-85499), c2=(-11443,-85758), c3=(-9497,-86018), cs=261.1ø, cm=262.4ø, ce=263.7ø, pt=(-11446,-85781), d=23
LINEARISING DONE. c3=(-9497,-86018) cs=263.7ø (end=263.7)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(889668,494422), r=668, sa=180.0ø, ea=261.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-668,0) max=3
   c1=(-668,0), c2=(-385,-330), c3=(-103,-660), cs=180.0ø, cm=220.5ø, ce=261.1ø, pt=(-508,-434), d=161
   c1=(-668,0), c2=(-588,-217), c3=(-508,-434), cs=180.0ø, cm=200.2ø, ce=220.5ø, pt=(-627,-231), d=41
   c1=(-668,0), c2=(-647,-115), c3=(-627,-231), cs=180.0ø, cm=190.1ø, ce=200.2ø, pt=(-658,-117), d=11
   c1=(-668,0), c2=(-663,-58), c3=(-658,-117), cs=180.0ø, cm=185.0ø, ce=190.1ø, pt=(-665,-58), d=2
LINEARISING DONE. c3=(-658,-117) cs=190.1ø (end=261.1)
LINEARISING: c1=(-658,-117) max=3
   c1=(-658,-117), c2=(-380,-388), c3=(-103,-660), cs=190.1ø, cm=225.6ø, ce=261.1ø, pt=(-467,-477), d=124
   c1=(-658,-117), c2=(-562,-297), c3=(-467,-477), cs=190.1ø, cm=207.8ø, ce=225.6ø, pt=(-591,-312), d=32
   c1=(-658,-117), c2=(-624,-214), c3=(-591,-312), cs=190.1ø, cm=198.9ø, ce=207.8ø, pt=(-632,-216), d=8
   c1=(-658,-117), c2=(-645,-166), c3=(-632,-216), cs=190.1ø, cm=194.5ø, ce=198.9ø, pt=(-647,-167), d=2
LINEARISING DONE. c3=(-632,-216) cs=198.9ø (end=261.1)
LINEARISING: c1=(-632,-216) max=3
   c1=(-632,-216), c2=(-367,-438), c3=(-103,-660), cs=198.9ø, cm=230.0ø, ce=261.1ø, pt=(-429,-512), d=96
   c1=(-632,-216), c2=(-530,-364), c3=(-429,-512), cs=198.9ø, cm=214.4ø, ce=230.0ø, pt=(-551,-377), d=24
   c1=(-632,-216), c2=(-591,-296), c3=(-551,-377), cs=198.9ø, cm=206.6ø, ce=214.4ø, pt=(-597,-299), d=6
   c1=(-632,-216), c2=(-614,-257), c3=(-597,-299), cs=198.9ø, cm=202.7ø, ce=206.6ø, pt=(-616,-258), d=2
LINEARISING DONE. c3=(-597,-299) cs=206.6ø (end=261.1)
LINEARISING: c1=(-597,-299) max=3
   c1=(-597,-299), c2=(-350,-479), c3=(-103,-660), cs=206.6ø, cm=233.8ø, ce=261.1ø, pt=(-395,-539), d=75
   c1=(-597,-299), c2=(-496,-419), c3=(-395,-539), cs=206.6ø, cm=220.2ø, ce=233.8ø, pt=(-510,-431), d=18
   c1=(-597,-299), c2=(-553,-365), c3=(-510,-431), cs=206.6ø, cm=213.4ø, ce=220.2ø, pt=(-558,-368), d=5
   c1=(-597,-299), c2=(-577,-333), c3=(-558,-368), cs=206.6ø, cm=210.0ø, ce=213.4ø, pt=(-579,-334), d=2
LINEARISING DONE. c3=(-558,-368) cs=213.4ø (end=261.1)
LINEARISING: c1=(-558,-368) max=3
   c1=(-558,-368), c2=(-330,-514), c3=(-103,-660), cs=213.4ø, cm=237.2ø, ce=261.1ø, pt=(-362,-561), d=56
   c1=(-558,-368), c2=(-460,-464), c3=(-362,-561), cs=213.4ø, cm=225.3ø, ce=237.2ø, pt=(-470,-475), d=14
   c1=(-558,-368), c2=(-514,-421), c3=(-470,-475), cs=213.4ø, cm=219.3ø, ce=225.3ø, pt=(-517,-423), d=3
LINEARISING DONE. c3=(-470,-475) cs=225.3ø (end=261.1)
LINEARISING: c1=(-470,-475) max=3
   c1=(-470,-475), c2=(-286,-567), c3=(-103,-660), cs=225.3ø, cm=243.2ø, ce=261.1ø, pt=(-301,-596), d=32
   c1=(-470,-475), c2=(-385,-535), c3=(-301,-596), cs=225.3ø, cm=234.2ø, ce=243.2ø, pt=(-391,-542), d=9
   c1=(-470,-475), c2=(-430,-508), c3=(-391,-542), cs=225.3ø, cm=229.7ø, ce=234.2ø, pt=(-432,-509), d=2
LINEARISING DONE. c3=(-391,-542) cs=234.2ø (end=261.1)
LINEARISING: c1=(-391,-542) max=3
   c1=(-391,-542), c2=(-247,-601), c3=(-103,-660), cs=234.2ø, cm=247.6ø, ce=261.1ø, pt=(-255,-618), d=18
   c1=(-391,-542), c2=(-323,-580), c3=(-255,-618), cs=234.2ø, cm=240.9ø, ce=247.6ø, pt=(-325,-584), d=4
   c1=(-391,-542), c2=(-358,-563), c3=(-325,-584), cs=234.2ø, cm=237.5ø, ce=240.9ø, pt=(-359,-563), d=1
LINEARISING DONE. c3=(-325,-584) cs=240.9ø (end=261.1)
LINEARISING: c1=(-325,-584) max=3
   c1=(-325,-584), c2=(-214,-622), c3=(-103,-660), cs=240.9ø, cm=251.0ø, ce=261.1ø, pt=(-217,-632), d=10
   c1=(-325,-584), c2=(-271,-608), c3=(-217,-632), cs=240.9ø, cm=245.9ø, ce=251.0ø, pt=(-273,-610), d=2
LINEARISING DONE. c3=(-217,-632) cs=251.0ø (end=261.1)
LINEARISING: c1=(-217,-632) max=3
   c1=(-217,-632), c2=(-160,-646), c3=(-103,-660), cs=251.0ø, cm=256.0ø, ce=261.1ø, pt=(-162,-648), d=2
LINEARISING DONE. c3=(-103,-660) cs=261.1ø (end=261.1)
EXPORT ARC: Arc linearised to 11 points.
EXPORT ARC: Unmapped arc: o=(893589,494422), r=4589, sa=164.6ø, ea=180.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-4424,1219) max=22
   c1=(-4424,1219), c2=(-4506,609), c3=(-4589,0), cs=164.6ø, cm=172.3ø, ce=180.0ø, pt=(-4548,615), d=42
   c1=(-4424,1219), c2=(-4486,917), c3=(-4548,615), cs=164.6ø, cm=168.4ø, ce=172.3ø, pt=(-4495,923), d=10
LINEARISING DONE. c3=(-4548,615) cs=172.3ø (end=180.0)
LINEARISING: c1=(-4548,615) max=22
   c1=(-4548,615), c2=(-4568,307), c3=(-4589,0), cs=172.3ø, cm=176.1ø, ce=180.0ø, pt=(-4578,312), d=11
LINEARISING DONE. c3=(-4589,0) cs=180.0ø (end=180.0)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(2381957,85403), r=1548136, sa=164.4ø, ea=164.6ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-1491107,416324) max=7740
   c1=(-1491107,416324), c2=(-1491829,413720), c3=(-1492551,411117), cs=164.4ø, cm=164.5ø, ce=164.6ø, pt=(-1491831,413721), d=2
LINEARISING DONE. c3=(-1492551,411117) cs=164.6ø (end=164.6)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(1565879,313561), r=700764, sa=163.7ø, ea=164.4ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-672597,196681) max=3503
   c1=(-672597,196681), c2=(-673773,192565), c3=(-674950,188449), cs=163.7ø, cm=164.0ø, ce=164.4ø, pt=(-673618,193157), d=611
LINEARISING DONE. c3=(-674950,188449) cs=164.4ø (end=164.4)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(2060131,169286), r=1215643, sa=163.3ø, ea=163.7ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-1164370,349328) max=6078
   c1=(-1164370,349328), c2=(-1165575,345259), c3=(-1166781,341191), cs=163.3ø, cm=163.5ø, ce=163.7ø, pt=(-1165582,345261), d=7
LINEARISING DONE. c3=(-1166781,341191) cs=163.7ø (end=163.7)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(1140061,445409), r=255032, sa=161.2ø, ea=163.3ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-241426,82188) max=1275
   c1=(-241426,82188), c2=(-242850,77737), c3=(-244275,73286), cs=161.2ø, cm=162.2ø, ce=163.3ø, pt=(-242823,77962), d=226
LINEARISING DONE. c3=(-244275,73286) cs=163.3ø (end=163.3)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(970150,503352), r=75513, sa=155.9ø, ea=161.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-68931,30834) max=377
   c1=(-68931,30834), c2=(-70207,27584), c3=(-71484,24335), cs=155.9ø, cm=158.5ø, ce=161.2ø, pt=(-70259,27676), d=105
LINEARISING DONE. c3=(-71484,24335) cs=161.2ø (end=161.2)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(931062,520831), r=32695, sa=148.2ø, ea=155.9ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-27787,17229) max=163
   c1=(-27787,17229), c2=(-28816,15289), c3=(-29845,13350), cs=148.2ø, cm=152.0ø, ce=155.9ø, pt=(-28868,15349), d=79
LINEARISING DONE. c3=(-29845,13350) cs=155.9ø (end=155.9)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(903832,537687), r=670, sa=28.8ø, ea=148.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(587,323) max=3
   c1=(587,323), c2=(132,455), c3=(-323,587), cs=28.8ø, cm=73.8ø, ce=118.8ø, pt=(187,643), d=195
   c1=(587,323), c2=(387,483), c3=(187,643), cs=28.8ø, cm=51.3ø, ce=73.8ø, pt=(419,523), d=51
   c1=(587,323), c2=(503,423), c3=(419,523), cs=28.8ø, cm=40.0ø, ce=51.3ø, pt=(513,431), d=12
   c1=(587,323), c2=(550,377), c3=(513,431), cs=28.8ø, cm=34.4ø, ce=40.0ø, pt=(553,379), d=3
LINEARISING DONE. c3=(513,431) cs=40.0ø (end=148.2)
LINEARISING: c1=(513,431) max=3
   c1=(513,431), c2=(41,472), c3=(-431,513), cs=40.0ø, cm=85.0ø, ce=130.0ø, pt=(58,667), d=195
   c1=(513,431), c2=(285,549), c3=(58,667), cs=40.0ø, cm=62.5ø, ce=85.0ø, pt=(309,594), d=51
   c1=(513,431), c2=(411,512), c3=(309,594), cs=40.0ø, cm=51.2ø, ce=62.5ø, pt=(420,522), d=13
   c1=(513,431), c2=(466,476), c3=(420,522), cs=40.0ø, cm=45.6ø, ce=51.2ø, pt=(469,479), d=4
   c1=(513,431), c2=(491,455), c3=(469,479), cs=40.0ø, cm=42.8ø, ce=45.6ø, pt=(492,455), d=1
LINEARISING DONE. c3=(469,479) cs=45.6ø (end=148.2)
LINEARISING: c1=(469,479) max=3
   c1=(469,479), c2=(-5,474), c3=(-479,469), cs=45.6ø, cm=90.6ø, ce=135.6ø, pt=(-7,670), d=196
   c1=(469,479), c2=(231,574), c3=(-7,670), cs=45.6ø, cm=68.1ø, ce=90.6ø, pt=(250,622), d=51
   c1=(469,479), c2=(359,550), c3=(250,622), cs=45.6ø, cm=56.8ø, ce=68.1ø, pt=(367,561), d=13
   c1=(469,479), c2=(418,520), c3=(367,561), cs=45.6ø, cm=51.2ø, ce=56.8ø, pt=(420,522), d=2
LINEARISING DONE. c3=(367,561) cs=56.8ø (end=148.2)
LINEARISING: c1=(367,561) max=3
   c1=(367,561), c2=(-97,464), c3=(-561,367), cs=56.8ø, cm=101.8ø, ce=146.8ø, pt=(-137,656), d=196
   c1=(367,561), c2=(115,608), c3=(-137,656), cs=56.8ø, cm=79.3ø, ce=101.8ø, pt=(124,658), d=50
   c1=(367,561), c2=(245,609), c3=(124,658), cs=56.8ø, cm=68.0ø, ce=79.3ø, pt=(251,621), d=13
   c1=(367,561), c2=(309,591), c3=(251,621), cs=56.8ø, cm=62.4ø, ce=68.0ø, pt=(310,594), d=3
LINEARISING DONE. c3=(251,621) cs=68.0ø (end=148.2)
LINEARISING: c1=(251,621) max=3
   c1=(251,621), c2=(-159,487), c3=(-569,353), cs=68.0ø, cm=108.1ø, ce=148.2ø, pt=(-208,637), d=157
   c1=(251,621), c2=(21,629), c3=(-208,637), cs=68.0ø, cm=88.0ø, ce=108.1ø, pt=(23,670), d=41
   c1=(251,621), c2=(137,645), c3=(23,670), cs=68.0ø, cm=78.0ø, ce=88.0ø, pt=(139,655), d=10
   c1=(251,621), c2=(195,638), c3=(139,655), cs=68.0ø, cm=73.0ø, ce=78.0ø, pt=(196,641), d=3
LINEARISING DONE. c3=(139,655) cs=78.0ø (end=148.2)
LINEARISING: c1=(139,655) max=3
   c1=(139,655), c2=(-215,504), c3=(-569,353), cs=78.0ø, cm=113.1ø, ce=148.2ø, pt=(-263,616), d=121
   c1=(139,655), c2=(-62,635), c3=(-263,616), cs=78.0ø, cm=95.5ø, ce=113.1ø, pt=(-64,667), d=32
   c1=(139,655), c2=(37,661), c3=(-64,667), cs=78.0ø, cm=86.7ø, ce=95.5ø, pt=(39,669), d=8
   c1=(139,655), c2=(89,662), c3=(39,669), cs=78.0ø, cm=82.3ø, ce=86.7ø, pt=(90,664), d=2
LINEARISING DONE. c3=(39,669) cs=86.7ø (end=148.2)
LINEARISING: c1=(39,669) max=3
   c1=(39,669), c2=(-265,511), c3=(-569,353), cs=86.7ø, cm=117.4ø, ce=148.2ø, pt=(-308,595), d=94
   c1=(39,669), c2=(-134,632), c3=(-308,595), cs=86.7ø, cm=102.0ø, ce=117.4ø, pt=(-139,655), d=23
   c1=(39,669), c2=(-50,662), c3=(-139,655), cs=86.7ø, cm=94.3ø, ce=102.0ø, pt=(-50,668), d=6
   c1=(39,669), c2=(-5,668), c3=(-50,668), cs=86.7ø, cm=90.5ø, ce=94.3ø, pt=(-6,670), d=2
LINEARISING DONE. c3=(-50,668) cs=94.3ø (end=148.2)
LINEARISING: c1=(-50,668) max=3
   c1=(-50,668), c2=(-309,510), c3=(-569,353), cs=94.3ø, cm=121.2ø, ce=148.2ø, pt=(-347,573), d=73
   c1=(-50,668), c2=(-198,620), c3=(-347,573), cs=94.3ø, cm=107.7ø, ce=121.2ø, pt=(-204,638), d=18
   c1=(-50,668), c2=(-127,653), c3=(-204,638), cs=94.3ø, cm=101.0ø, ce=107.7ø, pt=(-128,658), d=5
   c1=(-50,668), c2=(-89,663), c3=(-128,658), cs=94.3ø, cm=97.6ø, ce=101.0ø, pt=(-89,664), d=1
LINEARISING DONE. c3=(-128,658) cs=101.0ø (end=148.2)
LINEARISING: c1=(-128,658) max=3
   c1=(-128,658), c2=(-348,505), c3=(-569,353), cs=101.0ø, cm=124.6ø, ce=148.2ø, pt=(-380,552), d=56
   c1=(-128,658), c2=(-254,605), c3=(-380,552), cs=101.0ø, cm=112.8ø, ce=124.6ø, pt=(-260,618), d=14
   c1=(-128,658), c2=(-194,638), c3=(-260,618), cs=101.0ø, cm=106.9ø, ce=112.8ø, pt=(-195,641), d=3
LINEARISING DONE. c3=(-260,618) cs=112.8ø (end=148.2)
LINEARISING: c1=(-260,618) max=3
   c1=(-260,618), c2=(-414,485), c3=(-569,353), cs=112.8ø, cm=130.5ø, ce=148.2ø, pt=(-435,509), d=31
   c1=(-260,618), c2=(-347,563), c3=(-435,509), cs=112.8ø, cm=121.6ø, ce=130.5ø, pt=(-351,571), d=8
   c1=(-260,618), c2=(-305,594), c3=(-351,571), cs=112.8ø, cm=117.2ø, ce=121.6ø, pt=(-306,596), d=2
LINEARISING DONE. c3=(-351,571) cs=121.6ø (end=148.2)
LINEARISING: c1=(-351,571) max=3
   c1=(-351,571), c2=(-460,462), c3=(-569,353), cs=121.6ø, cm=134.9ø, ce=148.2ø, pt=(-473,475), d=18
   c1=(-351,571), c2=(-412,523), c3=(-473,475), cs=121.6ø, cm=128.2ø, ce=134.9ø, pt=(-414,527), d=4
   c1=(-351,571), c2=(-382,549), c3=(-414,527), cs=121.6ø, cm=124.9ø, ce=128.2ø, pt=(-383,550), d=1
LINEARISING DONE. c3=(-414,527) cs=128.2ø (end=148.2)
LINEARISING: c1=(-414,527) max=3
   c1=(-414,527), c2=(-491,440), c3=(-569,353), cs=128.2ø, cm=138.2ø, ce=148.2ø, pt=(-499,447), d=10
   c1=(-414,527), c2=(-456,487), c3=(-499,447), cs=128.2ø, cm=133.2ø, ce=138.2ø, pt=(-459,488), d=3
LINEARISING DONE. c3=(-499,447) cs=138.2ø (end=148.2)
LINEARISING: c1=(-499,447) max=3
   c1=(-499,447), c2=(-534,400), c3=(-569,353), cs=138.2ø, cm=143.2ø, ce=148.2ø, pt=(-536,401), d=2
LINEARISING DONE. c3=(-569,353) cs=148.2ø (end=148.2)
EXPORT ARC: Arc linearised to 15 points.
EXPORT ARC: Unmapped arc: o=(891079,530678), r=15222, sa=19.5ø, ea= 28.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(14349,5081) max=76
   c1=(14349,5081), c2=(13844,6207), c3=(13339,7333), cs=19.5ø, cm=24.1ø, ce=28.8ø, pt=(13895,6216), d=51
LINEARISING DONE. c3=(13339,7333) cs=28.8ø (end=28.8)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(412695,361593), r=522608, sa=18.7ø, ea= 19.5ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(495020,167555) max=2613
   c1=(495020,167555), c2=(493826,171002), c3=(492632,174450), cs=18.7ø, cm=19.1ø, ce=19.5ø, pt=(493838,171007), d=13
LINEARISING DONE. c3=(492632,174450) cs=19.5ø (end=19.5)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(472969,382042), r=458960, sa=17.8ø, ea= 18.7ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(436989,140302) max=2294
   c1=(436989,140302), c2=(435860,143725), c3=(434732,147149), cs=17.8ø, cm=18.2ø, ce=18.7ø, pt=(435999,143349), d=400
LINEARISING DONE. c3=(434732,147149) cs=18.7ø (end=18.7)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(280702,320487), r=660840, sa=17.0ø, ea= 17.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(631964,193211) max=3304
   c1=(631964,193211), c2=(630584,197613), c3=(629205,202016), cs=17.0ø, cm=17.4ø, ce=17.8ø, pt=(630600,197618), d=16
LINEARISING DONE. c3=(629205,202016) cs=17.8ø (end=17.8)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(2568673,483109), r=1486633, sa=179.2ø, ea=180.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-1486488,20757) max=7433
   c1=(-1486488,20757), c2=(-1486560,10378), c3=(-1486633,0), cs=179.2ø, cm=179.6ø, ce=180.0ø, pt=(-1486597,10379), d=37
LINEARISING DONE. c3=(-1486633,0) cs=180.0ø (end=180.0)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(1385951,499445), r=303798, sa=176.6ø, ea=179.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-303263,18017) max=1518
   c1=(-303263,18017), c2=(-303515,11129), c3=(-303768,4242), cs=176.6ø, cm=177.9ø, ce=179.2ø, pt=(-303594,11132), d=79
LINEARISING DONE. c3=(-303768,4242) cs=179.2ø (end=179.2)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(1296602,504691), r=214295, sa=174.2ø, ea=176.6ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-213198,21656) max=1071
   c1=(-213198,21656), c2=(-213558,17182), c3=(-213918,12709), cs=174.2ø, cm=175.4ø, ce=176.6ø, pt=(-213605,17186), d=47
LINEARISING DONE. c3=(-213918,12709) cs=176.6ø (end=176.6)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(1084105,526274), r=705, sa=45.0ø, ea=174.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(499,499) max=3
   c1=(499,499), c2=(0,499), c3=(-499,499), cs=45.0ø, cm=90.0ø, ce=135.0ø, pt=(0,705), d=206
   c1=(499,499), c2=(249,602), c3=(0,705), cs=45.0ø, cm=67.5ø, ce=90.0ø, pt=(270,651), d=53
   c1=(499,499), c2=(384,575), c3=(270,651), cs=45.0ø, cm=56.2ø, ce=67.5ø, pt=(392,586), d=13
   c1=(499,499), c2=(445,542), c3=(392,586), cs=45.0ø, cm=50.6ø, ce=56.2ø, pt=(447,545), d=3
LINEARISING DONE. c3=(392,586) cs=56.2ø (end=174.2)
LINEARISING: c1=(392,586) max=3
   c1=(392,586), c2=(-97,489), c3=(-586,392), cs=56.2ø, cm=101.2ø, ce=146.2ø, pt=(-137,692), d=206
   c1=(392,586), c2=(127,639), c3=(-137,692), cs=56.2ø, cm=78.7ø, ce=101.2ø, pt=(138,691), d=53
   c1=(392,586), c2=(265,638), c3=(138,691), cs=56.2ø, cm=67.4ø, ce=78.7ø, pt=(271,651), d=14
   c1=(392,586), c2=(331,618), c3=(271,651), cs=56.2ø, cm=61.8ø, ce=67.4ø, pt=(333,621), d=3
LINEARISING DONE. c3=(271,651) cs=67.4ø (end=174.2)
LINEARISING: c1=(271,651) max=3
   c1=(271,651), c2=(-190,461), c3=(-651,271), cs=67.4ø, cm=112.4ø, ce=157.4ø, pt=(-269,652), d=206
   c1=(271,651), c2=(1,651), c3=(-269,652), cs=67.4ø, cm=89.9ø, ce=112.4ø, pt=(1,705), d=54
   c1=(271,651), c2=(136,678), c3=(1,705), cs=67.4ø, cm=78.6ø, ce=89.9ø, pt=(139,691), d=13
   c1=(271,651), c2=(205,671), c3=(139,691), cs=67.4ø, cm=73.0ø, ce=78.6ø, pt=(206,674), d=3
LINEARISING DONE. c3=(139,691) cs=78.6ø (end=174.2)
LINEARISING: c1=(139,691) max=3
   c1=(139,691), c2=(-276,415), c3=(-691,139), cs=78.6ø, cm=123.6ø, ce=168.6ø, pt=(-390,587), d=206
   c1=(139,691), c2=(-125,639), c3=(-390,587), cs=78.6ø, cm=101.1ø, ce=123.6ø, pt=(-136,692), d=54
